"Alpha","Lambda","Evaluation_1","Evaluation_2","Evaluation_3","Evaluation_4","Evaluation_5","Evaluation_6","Evaluation_7","Evaluation_8","Evaluation_9","Evaluation_10","Evaluation_11","Evaluation_12","Evaluation_13","Evaluation_14","Evaluation_15","Evaluation_16","Evaluation_17","Evaluation_18","Evaluation_19","Evaluation_20","Evaluation_21","Evaluation_22","Evaluation_23","Evaluation_24","Evaluation_25","Evaluation_26","Evaluation_27","Evaluation_28","Evaluation_29","Evaluation_30","Evaluation_31","Evaluation_32","Evaluation_33","Evaluation_34","Evaluation_35","Evaluation_36","Evaluation_37","Evaluation_38","Evaluation_39","Evaluation_40","Evaluation_41","Evaluation_42","Evaluation_43","Evaluation_44","Evaluation_45","Evaluation_46","Evaluation_47","Evaluation_48","Evaluation_49","Evaluation_50"
0,0.388318239318479,0.95,0.65,1,0.88,0.75,0.88,1,0.8,0.85,0.8,0.85,1,0.8,0.8,1,0.75,0.84,0.96,0.875,0.84,0.8,0.92,0.875,0.92,0.95,0.85,1,0.84,1,0.85,0.76,0.75,0.95,1,1,0.68,0.95,0.9,0.9,1,0.84,0.7,1,1,1,0.7,0.9375,1,0.88,0.8
0,0.35382111718734,0.95,0.65,1,0.88,0.75,0.88,1,0.8,0.85,0.8,0.85,1,0.8,0.8,1,0.75,0.84,0.96,0.875,0.84,0.8,0.92,0.875,0.92,0.95,0.85,1,0.8,1,0.85,0.76,0.75,0.9,1,1,0.68,0.95,0.9,0.9,1,0.84,0.7,1,1,1,0.7,0.9375,1,0.88,0.8
0,0.322388624308278,0.95,0.65,1,0.88,0.75,0.92,1,0.8,0.85,0.8,0.85,1,0.8,0.8,1,0.75,0.84,0.96,0.875,0.84,0.8,0.92,0.875,0.92,0.95,0.85,1,0.8,1,0.85,0.76,0.75,0.9,1,1,0.68,0.95,0.9,0.9,1,0.84,0.7,1,1,1,0.7,0.9375,1,0.88,0.8
0,0.293748507465012,0.95,0.65,1,0.88,0.75,0.92,1,0.8,0.85,0.8,0.85,1,0.8,0.8,1,0.75,0.84,0.96,0.875,0.84,0.8,0.92,0.875,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.75,0.9,1,1,0.68,0.95,0.9,0.9,1,0.84,0.7,1,1,1,0.7,0.9375,1,0.88,0.8
0,0.267652699666631,0.95,0.65,1,0.88,0.75,0.92,1,0.85,0.85,0.8,0.85,0.95,0.8,0.8,1,0.75,0.84,0.96,0.875,0.84,0.8,0.96,0.875,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.75,0.9,1,1,0.68,0.95,0.9,0.9,1,0.84,0.65,1,1,1,0.7,0.9375,1,0.92,0.8
0,0.243875171509999,0.95,0.65,1,0.88,0.75,0.92,1,0.85,0.85,0.8,0.85,0.95,0.8,0.8,1,0.75,0.84,0.96,0.875,0.84,0.8,0.96,0.875,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.75,0.9,1,1,0.68,0.95,0.9,0.9,1,0.84,0.65,1,1,1,0.7,0.875,1,0.92,0.8
0,0.222209973421188,0.95,0.65,1,0.88,0.75,0.96,1,0.85,0.85,0.8,0.85,0.95,0.8,0.8,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.875,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.8,0.9,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.875,1,0.92,0.8
0,0.2024694518188,0.95,0.65,1,0.88,0.75,0.96,1,0.85,0.85,0.8,0.85,0.95,0.8,0.8,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.9375,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.8,0.9,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.875,1,0.92,0.8
0,0.18448262374841,0.95,0.65,1,0.88,0.75,0.96,1,0.9,0.85,0.8,0.85,0.95,0.8,0.8,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.9375,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.8,0.9,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.875,1,0.92,0.8
0,0.168093695910018,0.95,0.65,1,0.88,0.75,0.96,1,0.9,0.85,0.8,0.85,0.95,0.8,0.8,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.9375,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.8,0.9,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0,0.153160715251011,0.95,0.65,1,0.88,0.8,0.96,1,0.9,0.85,0.8,0.85,0.95,0.8,0.8,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.9375,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.8,0.9,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0,0.139554339436731,0.9,0.65,1,0.88,0.8,0.96,1,0.9,0.85,0.8,0.9,0.95,0.8,0.85,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.9375,0.92,0.95,0.85,1,0.8,1,0.85,0.8,0.8,0.9,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0,0.127156716549048,0.9,0.65,1,0.88,0.8,0.96,1,0.9,0.85,0.8,0.95,0.95,0.8,0.85,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.9375,0.92,0.95,0.9,1,0.8,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0,0.115860464309427,0.9,0.65,1,0.88,0.8,0.96,1,0.9,0.85,0.8,0.95,0.95,0.8,0.85,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,0.9375,0.92,0.95,0.95,1,0.8,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0,0.105567739984997,0.9,0.65,1,0.88,0.8,0.96,1,0.9,0.85,0.8,0.95,0.95,0.8,0.85,1,0.75,0.84,0.96,0.875,0.92,0.8,0.96,1,0.92,0.95,0.95,1,0.8,1,0.85,0.8,0.85,0.95,0.96,1,0.68,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0,0.0961893929216136,0.9,0.65,1,0.88,0.8,0.96,1,0.9,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.92,0.8,0.96,1,0.92,0.95,0.95,1,0.8,1,0.85,0.8,0.85,1,0.96,1,0.72,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.92,0.8
0,0.0876441923635332,0.9,0.65,1,0.88,0.8,0.96,1,0.9,0.75,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.92,0.8,0.96,1,0.88,0.95,0.95,1,0.8,1,0.85,0.8,0.85,1,0.96,1,0.72,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.96,0.8
0,0.079858123871473,0.95,0.65,1,0.88,0.8,0.96,1,0.9,0.75,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.92,0.8,0.96,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.85,1,0.96,1,0.72,0.95,0.9,0.9,1,0.88,0.6,1,1,1,0.7,0.8125,1,0.96,0.8
0,0.0727637482449435,0.95,0.65,1,0.88,0.8,0.96,1,0.9,0.75,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.92,0.8,0.96,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.85,1,0.96,1,0.72,0.95,0.9,0.9,1,0.92,0.6,1,1,1,0.7,0.8125,1,0.96,0.8
0,0.0662996173961563,0.95,0.7,1,0.88,0.8,0.96,1,0.9,0.75,0.8,0.95,0.95,0.85,0.9,1,0.8,0.84,0.96,0.875,0.88,0.8,0.96,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.72,0.95,0.9,0.9,1,0.92,0.6,1,1,1,0.7,0.8125,1,0.96,0.8
0,0.0604097421160842,0.95,0.7,1,0.88,0.8,0.96,1,0.95,0.75,0.8,0.95,0.95,0.85,0.9,1,0.8,0.88,0.96,0.875,0.88,0.8,0.96,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.76,0.95,0.9,0.9,1,0.96,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0550431071227172,0.95,0.7,1,0.88,0.85,0.96,1,0.95,0.75,0.8,0.95,0.95,0.85,0.9,1,0.8,0.92,0.96,0.875,0.88,0.8,0.96,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.76,0.9,0.9,0.9,1,0.96,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0501532291910952,0.95,0.7,1,0.88,0.9,0.96,1,1,0.75,0.8,0.95,0.95,0.85,0.9,1,0.8,0.92,0.96,0.875,0.88,0.8,1,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.76,0.9,0.9,0.9,0.9375,0.96,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0456977545378501,0.95,0.7,1,0.88,0.9,0.96,1,1,0.75,0.8,1,0.95,0.85,0.9,1,0.8,0.92,0.96,0.875,0.88,0.8,1,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,0.96,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0416380919729966,0.95,0.7,1,0.88,0.9,0.96,1,1,0.75,0.8,1,0.95,0.85,0.9,1,0.8,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0379390786415058,0.95,0.7,1,0.88,0.9,0.96,1,1,0.8,0.8,1,0.95,0.85,0.9,1,0.8,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,0.95,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0345686754594767,0.95,0.7,1,0.92,0.9,0.96,1,1,0.8,0.8,1,0.95,0.85,0.9,1,0.8,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0314976896069187,0.95,0.7,1,0.92,0.9,0.96,1,1,0.8,0.8,1,0.95,0.85,0.9,1,0.9,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0286995216735102,0.95,0.7,1,0.92,0.9,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.9,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.8,0.8125,1,0.96,0.8
0,0.0261499352672318,0.95,0.7,1,0.92,0.9,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.9,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.85,0.8125,1,0.96,0.8
0,0.0238268470903326,0.95,0.7,1,0.92,0.9,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.9,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.85,0.8125,1,0.96,0.8
0,0.0217101356643697,0.95,0.7,1,0.92,0.9,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.9,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,0.95,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.8,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.8
0,0.0197814670475883,0.95,0.7,1,0.92,0.9,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.9,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,1,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.84,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.8
0,0.0180241360350883,0.95,0.7,1,0.92,0.95,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.9,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,1,1,0.8,1,0.85,0.84,0.9,1,0.96,1,0.84,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.8
0,0.0164229214663316,0.95,0.7,1,0.92,0.95,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.95,0.92,0.96,0.9375,0.88,0.8,1,1,0.88,1,1,1,0.8,0.95,0.85,0.84,0.95,1,0.96,1,0.88,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.8
0,0.0149639543867309,0.95,0.7,1,0.92,0.95,0.96,1,1,0.85,0.8,1,0.95,0.85,0.9,1,0.95,0.92,0.92,0.9375,0.88,0.8,1,1,0.88,1,1,1,0.8,0.95,0.85,0.84,0.95,1,0.96,1,0.88,0.9,0.9,0.9,0.9375,1,0.6,1,1,1,0.9,0.8125,1,0.96,0.8
0.1,1.49639543867309,0.25,0.4,0.875,0.4,1,0.52,0.625,0.55,0.45,0.55,0.55,0.8,0.75,0.4,0.525,0.525,0.4,0.28,0.5,0.64,0.575,0.68,0.875,0.56,0.425,0.45,0.2,0.72,0.6,0.7,0.68,0.65,0.9,0.6,0.55,0.48,0.35,0.35,0.7,0.625,0.36,0.55,0.55,0.5,0.6,0.75,0.9375,0.75,0.64,0.6
0.1,1.36345979214002,0.45,0.45,0.95,0.8,1,0.76,1,0.6,0.5,0.6,0.6,0.6,0.7,0.55,0.95,0.55,0.8,0.28,0.5625,0.64,0.95,0.68,0.8125,0.6,0.75,0.5,0.25,0.72,0.7,0.75,0.6,0.65,0.7,0.8,0.7,0.56,0.55,0.6,0.7,0.75,0.36,0.65,0.55,0.8,0.6,0.6,0.9375,0.65,0.88,0.72
0.1,1.24233378205895,0.5,0.55,1,0.92,1,0.72,1,0.6,0.6,0.7,0.7,0.75,0.65,0.6,0.95,0.6,0.84,0.44,0.625,0.72,0.95,0.84,0.6875,0.76,0.95,0.5,0.55,0.88,0.8,0.75,0.6,0.65,0.75,0.8,0.8,0.6,0.7,0.65,0.8,0.8125,0.4,0.7,0.7,0.7,0.9,0.6,0.9375,0.7,0.84,0.68
0.1,1.13196827287621,0.65,0.55,1,0.96,1,0.72,1,0.5,0.65,0.7,0.7,0.85,0.65,0.65,0.95,0.55,0.84,0.6,0.8125,0.72,1,0.88,0.6875,0.8,0.95,0.65,0.7,0.88,0.85,0.8,0.64,0.65,0.9,0.92,0.85,0.56,0.85,0.7,0.85,0.875,0.56,0.7,0.9,0.75,1,0.65,1,0.75,0.8,0.68
0.1,1.03140733134918,0.75,0.7,1,0.96,1,0.72,1,0.65,0.7,0.8,0.7,0.9,0.75,0.75,1,0.55,0.84,0.88,0.8125,0.76,1,0.76,0.8125,0.84,1,0.7,0.75,0.92,1,0.85,0.64,0.65,0.95,0.92,0.85,0.64,0.85,0.7,0.85,0.9375,0.64,0.7,0.9,0.75,1,0.7,0.9375,0.75,0.8,0.8
0.1,0.93977994670984,0.8,0.7,1,0.96,1,0.72,1,0.65,0.7,0.8,0.7,0.9,0.75,0.85,1,0.55,0.96,0.88,0.8125,0.8,1,0.76,0.8125,0.8,1,0.8,0.75,0.92,1,0.85,0.72,0.65,0.95,1,0.85,0.68,0.85,0.75,0.85,0.9375,0.64,0.7,0.9,0.85,1,0.75,0.9375,0.75,0.8,0.88
0.1,0.856292486386205,0.8,0.7,1,0.96,0.95,0.76,1,0.65,0.7,0.85,0.75,0.9,0.8,0.9,1,0.6,0.96,0.88,0.8125,0.84,1,0.84,0.8125,0.84,1,0.8,0.8,0.92,1,0.85,0.72,0.65,0.95,1,0.9,0.68,0.85,0.8,0.85,0.9375,0.72,0.7,1,0.85,1,0.75,0.875,0.8,0.8,0.84
0.1,0.78022182193664,0.85,0.7,1,0.92,0.9,0.8,1,0.65,0.7,0.85,0.75,0.95,0.8,0.9,1,0.65,0.96,0.88,0.8125,0.84,1,0.88,0.8125,0.84,1,0.8,0.85,0.92,1,0.85,0.76,0.7,0.95,1,0.95,0.72,0.85,0.85,0.95,0.9375,0.76,0.7,1,0.9,1,0.75,0.875,0.85,0.8,0.8
0.1,0.710909065657237,0.85,0.7,1,0.88,0.9,0.84,1,0.65,0.7,0.95,0.75,0.95,0.8,0.95,1,0.7,0.96,0.88,0.875,0.84,1,0.88,0.8125,0.84,1,0.8,0.9,0.92,1,0.85,0.8,0.7,0.95,1,0.95,0.72,0.9,0.85,0.95,0.9375,0.76,0.7,1,0.95,1,0.75,0.875,0.9,0.84,0.8
0.1,0.647753863611736,0.85,0.7,1,0.88,0.9,0.84,1,0.65,0.7,0.9,0.75,0.95,0.8,0.95,1,0.7,0.96,0.88,0.875,0.84,1,0.88,0.8125,0.84,1,0.8,0.9,0.88,1,0.85,0.8,0.7,0.95,1,1,0.72,0.9,0.85,0.9,1,0.8,0.7,1,0.95,1,0.75,0.875,1,0.88,0.8
0.1,0.590209195652926,0.85,0.7,1,0.88,0.9,0.84,1,0.7,0.7,0.85,0.75,0.95,0.75,0.95,1,0.7,0.96,0.92,0.875,0.84,1,0.92,0.875,0.84,1,0.8,0.9,0.84,1,0.85,0.76,0.7,0.95,1,1,0.72,0.9,0.85,0.9,1,0.8,0.7,1,1,1,0.75,0.875,1,0.88,0.8
0.1,0.537776637395826,0.9,0.7,1,0.88,0.9,0.88,1,0.7,0.75,0.8,0.8,0.95,0.75,0.95,1,0.75,0.92,0.92,0.875,0.84,1,0.92,0.875,0.84,1,0.8,0.9,0.84,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.85,0.9,1,0.84,0.65,1,1,1,0.75,0.875,1,0.88,0.84
0.1,0.490002043104101,0.9,0.7,1,0.88,0.9,0.88,1,0.7,0.75,0.8,0.8,0.95,0.75,0.95,1,0.75,0.92,0.92,0.875,0.84,1,0.92,0.875,0.84,1,0.8,0.9,0.8,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.85,0.9,1,0.84,0.65,1,1,1,0.75,0.875,1,0.88,0.8
0.1,0.446471612096953,0.9,0.7,1,0.88,0.85,0.88,1,0.7,0.75,0.8,0.85,0.95,0.8,0.95,1,0.75,0.92,0.96,0.875,0.84,0.95,0.92,0.875,0.88,1,0.8,0.9,0.8,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.75,0.875,1,0.88,0.8
0.1,0.406808304605586,0.9,0.7,1,0.88,0.85,0.88,1,0.7,0.75,0.8,0.85,0.95,0.8,0.95,1,0.75,0.92,0.96,0.875,0.84,0.9,0.92,0.875,0.88,1,0.8,0.9,0.8,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.75,0.875,1,0.88,0.8
0.1,0.370668576035095,0.9,0.7,1,0.88,0.85,0.88,1,0.7,0.75,0.8,0.85,0.95,0.8,0.95,1,0.75,0.92,0.96,0.875,0.84,0.9,0.92,0.875,0.88,0.95,0.85,0.9,0.8,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.75,0.875,1,0.92,0.8
0.1,0.337739401345541,0.9,0.7,1,0.88,0.85,0.88,1,0.7,0.75,0.8,0.85,0.95,0.8,0.95,1,0.75,0.92,0.96,0.875,0.84,0.9,0.92,0.875,0.88,0.95,0.85,0.9,0.8,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.75,0.875,1,0.92,0.8
0.1,0.307735563778798,0.9,0.7,1,0.88,0.8,0.88,1,0.7,0.75,0.8,0.85,0.95,0.8,0.95,1,0.75,0.92,0.96,0.875,0.88,0.85,0.92,0.875,0.88,0.95,0.85,0.9,0.8,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.75,0.8125,1,0.92,0.8
0.1,0.280397184447444,0.9,0.7,1,0.88,0.8,0.88,1,0.75,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.88,0.96,0.875,0.88,0.85,0.96,0.875,0.88,0.95,0.85,0.9,0.76,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.75,0.8125,1,0.92,0.8
0.1,0.255487471388156,0.9,0.7,1,0.88,0.85,0.88,1,0.75,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.88,0.96,0.875,0.88,0.85,0.96,0.875,0.88,0.95,0.85,0.9,0.76,1,0.85,0.76,0.75,0.95,1,1,0.68,0.9,0.9,0.95,1,0.84,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.23279066858301,0.9,0.7,1,0.88,0.85,0.88,1,0.75,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.88,0.96,0.875,0.88,0.85,0.96,0.875,0.84,0.95,0.85,0.9,0.76,1,0.85,0.8,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.212110187184062,0.9,0.7,1,0.88,0.85,0.96,1,0.75,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.88,0.96,0.875,0.88,0.85,0.96,0.875,0.84,0.95,0.85,0.9,0.76,1,0.85,0.8,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.193266902754803,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.84,0.96,0.875,0.92,0.85,0.96,0.875,0.84,0.95,0.85,0.9,0.76,1,0.85,0.8,0.75,0.95,1,1,0.68,0.9,0.9,0.9,1,0.84,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.17609760377997,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.84,0.96,0.875,0.92,0.85,0.96,0.875,0.84,0.95,0.85,0.95,0.76,1,0.85,0.8,0.75,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.160453578005491,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.84,0.96,0.875,0.92,0.85,0.96,0.875,0.84,0.95,0.85,0.95,0.76,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.146199324364075,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.84,0.96,0.875,0.92,0.85,0.96,0.875,0.84,0.95,0.85,0.95,0.76,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.133211379329793,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.85,0.95,0.8,0.9,1,0.75,0.84,0.96,0.875,0.92,0.85,0.96,0.9375,0.84,0.95,0.85,0.95,0.76,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.12137724753608,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.95,0.95,0.8,0.9,1,0.75,0.84,0.96,0.875,0.92,0.85,0.96,0.9375,0.84,0.95,0.85,0.95,0.76,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.110594427394687,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.92,0.85,0.96,1,0.84,0.95,0.85,0.95,0.76,1,0.85,0.8,0.8,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.100769523275957,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.92,0.8,0.96,1,0.84,0.95,0.85,0.95,0.76,1,0.85,0.8,0.85,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.091817436560565,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.92,0.8,0.96,1,0.84,0.95,0.9,0.95,0.76,1,0.85,0.8,0.85,0.95,0.96,1,0.68,0.9,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.0836606285559835,0.9,0.7,1,0.88,0.8,0.96,1,0.8,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.88,0.8,0.96,1,0.84,0.95,0.9,0.95,0.76,1,0.85,0.8,0.85,0.95,0.96,1,0.72,0.85,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.0762284488934241,0.9,0.7,1,0.88,0.8,0.96,1,0.85,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.88,0.8,0.96,1,0.84,0.95,0.9,0.95,0.76,1,0.85,0.8,0.85,0.95,0.96,1,0.72,0.85,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.92,0.8
0.1,0.069456523588141,0.9,0.7,1,0.88,0.85,0.96,1,0.9,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.88,0.8,0.96,1,0.84,0.95,0.9,0.95,0.76,1,0.85,0.8,0.85,0.95,0.96,1,0.72,0.85,0.9,0.9,1,0.88,0.65,1,1,1,0.7,0.8125,1,0.96,0.8
0.1,0.0632861974627711,0.9,0.7,1,0.88,0.85,0.96,1,0.9,0.8,0.8,0.95,0.95,0.8,0.9,1,0.8,0.84,0.96,0.875,0.88,0.8,0.96,1,0.84,0.95,0.9,0.95,0.76,1,0.85,0.84,0.9,0.95,0.96,1,0.76,0.85,0.9,0.9,1,0.92,0.65,1,1,1,0.8,0.8125,1,0.96,0.8
